Minute,religion,pro_services,care_household_members,social_relax_leisure,travel,household_services,gov_services,eat_drink,volunteering,household_activities,care_non_household_members,sports_exercise,calls,personal_care,consumer_purchases,work,education
527,0.00833,0.00769,0.01833,0.19147,0.07105,0.00139,0.00069,0.11998,0.00995,0.12275,0.01142,0.02103,0.00457,0.06765,0.04017,0.26505,0.03847
528,0.00833,0.00766,0.01833,0.19162,0.07098,0.00139,0.00071,0.11978,0.00994,0.1226,0.01141,0.02103,0.00455,0.06772,0.04019,0.26529,0.03847
529,0.00832,0.00769,0.01829,0.19172,0.07059,0.00139,0.00071,0.11976,0.00994,0.12274,0.01142,0.02104,0.00453,0.0677,0.04015,0.26552,0.0385
530,0.0083,0.00769,0.01851,0.19419,0.06883,0.0014,0.00074,0.11463,0.00997,0.12255,0.01166,0.02104,0.00449,0.06826,0.03998,0.26896,0.03881
531,0.00831,0.00772,0.0185,0.19443,0.06847,0.00144,0.00072,0.11443,0.00996,0.12254,0.01162,0.02108,0.0045,0.06832,0.03987,0.26927,0.03882
532,0.0083,0.00777,0.01846,0.1947,0.06796,0.00142,0.00072,0.11423,0.00996,0.12245,0.01161,0.02107,0.00453,0.0684,0.0399,0.26959,0.03893
533,0.00829,0.00771,0.01851,0.19496,0.06778,0.00141,0.00073,0.11419,0.00995,0.12245,0.01161,0.02107,0.00447,0.06838,0.03978,0.26975,0.03895
534,0.0083,0.00769,0.01849,0.19501,0.06764,0.00142,0.00072,0.11409,0.00995,0.1224,0.01163,0.02109,0.00449,0.06839,0.03974,0.26998,0.03896
535,0.00836,0.00789,0.01854,0.19664,0.06547,0.00141,0.00072,0.11083,0.01003,0.12224,0.01173,0.02115,0.00445,0.06874,0.03942,0.27294,0.03944
536,0.00836,0.00788,0.01851,0.19688,0.06524,0.00142,0.00072,0.11069,0.01003,0.12235,0.01164,0.02113,0.00447,0.06871,0.03948,0.27308,0.03941
537,0.00837,0.00781,0.0184,0.19723,0.06506,0.0014,0.00073,0.1103,0.01005,0.12231,0.0117,0.02111,0.00445,0.06878,0.03943,0.27342,0.03945
538,0.00836,0.00783,0.01835,0.19741,0.06517,0.0014,0.00073,0.11014,0.01006,0.12235,0.01161,0.02112,0.00441,0.0688,0.03936,0.27352,0.03938
539,0.00837,0.00784,0.01831,0.19747,0.06494,0.0014,0.00073,0.1101,0.01005,0.12234,0.0116,0.02113,0.00441,0.06877,0.03936,0.2738,0.03938
540,0.00655,0.00799,0.01829,0.1899,0.09298,0.00153,0.00064,0.1003,0.00926,0.11985,0.01138,0.02036,0.00498,0.06511,0.03827,0.27375,0.03885
541,0.00655,0.00798,0.01812,0.19006,0.09243,0.00154,0.00065,0.10023,0.00929,0.11993,0.01136,0.02036,0.00497,0.06515,0.03839,0.27411,0.03889
542,0.00655,0.00808,0.01816,0.19075,0.09082,0.00155,0.00065,0.10005,0.00932,0.11979,0.01135,0.02045,0.00494,0.06515,0.03866,0.27477,0.03895
543,0.00661,0.00809,0.01808,0.19099,0.09015,0.00154,0.00065,0.09997,0.00934,0.11979,0.01135,0.02046,0.00488,0.06523,0.03894,0.27493,0.03901
544,0.00659,0.00806,0.01807,0.19135,0.08956,0.00157,0.00065,0.09991,0.00935,0.11976,0.01131,0.02049,0.00483,0.06525,0.0389,0.2753,0.03907
545,0.00662,0.00843,0.01823,0.19414,0.08317,0.00151,0.00064,0.09789,0.00952,0.12018,0.01147,0.02057,0.00468,0.06552,0.04032,0.27757,0.03953
546,0.00662,0.00849,0.01823,0.19442,0.08265,0.0015,0.00064,0.09779,0.00952,0.12025,0.01142,0.02054,0.00463,0.06554,0.04025,0.27792,0.03958
547,0.00662,0.0085,0.01824,0.19452,0.08219,0.00152,0.00063,0.09812,0.00952,0.12018,0.01143,0.02054,0.00461,0.0656,0.0401,0.27814,0.03954
548,0.00662,0.00847,0.01825,0.19475,0.08182,0.00152,0.00063,0.09812,0.00951,0.1201,0.01142,0.02055,0.00462,0.06565,0.0401,0.27831,0.03954
549,0.00661,0.00852,0.01831,0.19485,0.08147,0.00152,0.00063,0.09815,0.00952,0.12018,0.01139,0.02053,0.00465,0.06564,0.04009,0.27837,0.03956
550,0.00657,0.00866,0.01856,0.19769,0.07439,0.00155,0.00073,0.09603,0.00955,0.12008,0.01162,0.02059,0.00453,0.06626,0.04137,0.28191,0.03989
551,0.00658,0.00864,0.01852,0.1979,0.0742,0.00153,0.00072,0.09609,0.00954,0.12004,0.01164,0.0206,0.00455,0.06625,0.04128,0.28202,0.0399
552,0.0066,0.00862,0.01847,0.19814,0.07428,0.00153,0.00072,0.09598,0.00955,0.12001,0.01154,0.02062,0.0045,0.06617,0.04114,0.28223,0.03991
553,0.0066,0.00865,0.01856,0.19835,0.0737,0.00152,0.00072,0.09596,0.00956,0.11996,0.01158,0.02065,0.0045,0.06624,0.04116,0.28232,0.03998
554,0.0066,0.00864,0.01854,0.19851,0.07341,0.00151,0.00072,0.09598,0.00956,0.11997,0.01158,0.02061,0.00454,0.06626,0.04107,0.28249,0.04
555,0.00637,0.00875,0.01883,0.20158,0.07243,0.00149,0.00067,0.0885,0.0095,0.11992,0.01189,0.02069,0.00459,0.06597,0.04085,0.28763,0.04034
556,0.00639,0.00876,0.01878,0.20188,0.07218,0.00151,0.00067,0.08836,0.0095,0.11985,0.01186,0.02067,0.00462,0.066,0.0408,0.28775,0.04042
557,0.00638,0.00874,0.01874,0.20225,0.07215,0.00149,0.00067,0.08816,0.00951,0.11965,0.01181,0.02072,0.00458,0.06611,0.0407,0.28792,0.04043
558,0.00637,0.00875,0.01882,0.20246,0.07202,0.00149,0.00066,0.088,0.0095,0.11961,0.01178,0.02075,0.00451,0.06619,0.04061,0.28805,0.04045
559,0.00637,0.00873,0.01877,0.20255,0.07189,0.00151,0.00066,0.08793,0.0095,0.1196,0.01179,0.02079,0.00449,0.06618,0.04056,0.28821,0.04047
560,0.00634,0.0086,0.01915,0.20647,0.06833,0.0015,0.00067,0.08363,0.00953,0.11955,0.01196,0.021,0.00445,0.06667,0.0404,0.29112,0.04062
561,0.00632,0.0086,0.01914,0.20663,0.06814,0.00148,0.00067,0.0836,0.00953,0.11961,0.01198,0.02097,0.00446,0.06664,0.04037,0.29124,0.04062
562,0.00633,0.00859,0.01907,0.20712,0.06798,0.00145,0.00067,0.08324,0.00952,0.11955,0.01193,0.02096,0.00448,0.0667,0.04037,0.29136,0.04069
563,0.00633,0.00857,0.01906,0.20733,0.06788,0.00146,0.00067,0.08308,0.00954,0.11959,0.012,0.02097,0.0045,0.06669,0.04025,0.29138,0.04071
564,0.00633,0.00859,0.01906,0.20747,0.06765,0.00144,0.00067,0.08299,0.00956,0.11953,0.01198,0.02094,0.00449,0.06668,0.04037,0.29154,0.04071
565,0.00631,0.00846,0.01915,0.20908,0.06606,0.00144,0.00065,0.08083,0.00959,0.1197,0.01205,0.02104,0.00453,0.0669,0.04012,0.29309,0.04099
566,0.00632,0.0085,0.01917,0.20927,0.06556,0.00147,0.00065,0.08074,0.0096,0.11966,0.01209,0.02104,0.00449,0.067,0.04017,0.29327,0.041
567,0.00632,0.0085,0.01919,0.20967,0.06511,0.00148,0.00066,0.08064,0.0096,0.11963,0.01204,0.02103,0.00453,0.06697,0.04017,0.29345,0.04099
568,0.00633,0.00849,0.01916,0.20984,0.0649,0.00148,0.00065,0.08058,0.0096,0.11968,0.01204,0.02107,0.00448,0.06701,0.04019,0.29347,0.04105
569,0.00633,0.00853,0.01915,0.20999,0.06476,0.0015,0.00066,0.08044,0.00965,0.11968,0.01199,0.02106,0.00444,0.06702,0.04019,0.29358,0.04103
570,0.00536,0.00835,0.01937,0.21087,0.07844,0.00156,0.00072,0.06782,0.00924,0.11893,0.01211,0.02062,0.005,0.06602,0.03965,0.29514,0.04081
571,0.00536,0.00833,0.01931,0.21118,0.07823,0.00154,0.00071,0.06765,0.00921,0.11894,0.012,0.02065,0.00494,0.06607,0.03971,0.29537,0.04077
572,0.00538,0.00841,0.01928,0.2117,0.07729,0.00153,0.00073,0.06749,0.00924,0.11905,0.01195,0.02067,0.00485,0.06615,0.03987,0.29559,0.04083
573,0.00538,0.00839,0.01929,0.21202,0.0769,0.00154,0.00073,0.06746,0.00927,0.11905,0.01196,0.02069,0.00478,0.06614,0.03986,0.2957,0.04084
574,0.00537,0.00839,0.01924,0.21224,0.07673,0.00153,0.00074,0.06728,0.00928,0.11905,0.01191,0.0207,0.0048,0.06621,0.03983,0.29586,0.04085
575,0.00533,0.00845,0.01911,0.21416,0.07348,0.0016,0.00073,0.06574,0.00945,0.11875,0.01219,0.02065,0.00476,0.06641,0.04064,0.29769,0.04087
576,0.00534,0.00846,0.01913,0.21429,0.07324,0.00158,0.00073,0.06565,0.00945,0.11876,0.01215,0.02067,0.00478,0.06637,0.04066,0.29784,0.04092
577,0.00533,0.00848,0.0191,0.2147,0.07262,0.00164,0.00072,0.06554,0.00952,0.11888,0.01217,0.02068,0.00483,0.06639,0.04052,0.29797,0.04092
578,0.00533,0.00847,0.0191,0.21491,0.0723,0.00166,0.00072,0.0654,0.00951,0.11893,0.01221,0.02069,0.00482,0.06643,0.04055,0.29805,0.04091
579,0.00533,0.00849,0.01909,0.21507,0.07189,0.00165,0.00072,0.06542,0.00949,0.11901,0.01228,0.02074,0.00481,0.06647,0.04053,0.29814,0.04087
580,0.00533,0.00855,0.01947,0.21825,0.06727,0.00169,0.00073,0.06322,0.00954,0.11936,0.01251,0.02066,0.00465,0.06658,0.0408,0.30021,0.04118
581,0.00533,0.00858,0.01944,0.21853,0.06697,0.00168,0.00073,0.06321,0.00955,0.11931,0.01246,0.02067,0.00463,0.06665,0.04078,0.30027,0.04121
582,0.00533,0.00859,0.01943,0.21886,0.06659,0.00169,0.00073,0.06309,0.00956,0.11918,0.01253,0.02066,0.00459,0.06676,0.04079,0.3004,0.04124
583,0.00533,0.00861,0.01935,0.21895,0.06662,0.0017,0.00074,0.06282,0.00959,0.11941,0.01252,0.02066,0.00454,0.06676,0.04074,0.30041,0.04124
584,0.00533,0.00863,0.01938,0.21909,0.06629,0.00168,0.00074,0.0628,0.0096,0.1193,0.01247,0.02068,0.0046,0.06687,0.04073,0.30057,0.04125
585,0.00516,0.00859,0.01954,0.22059,0.06734,0.00156,0.00077,0.05752,0.00949,0.11929,0.01268,0.02038,0.00468,0.06656,0.04089,0.30426,0.04071
586,0.00517,0.00855,0.01942,0.22086,0.06728,0.00159,0.00078,0.05749,0.0095,0.11915,0.01255,0.02046,0.00463,0.06652,0.04099,0.30437,0.04069
587,0.00517,0.0085,0.01947,0.22115,0.06734,0.00158,0.00077,0.05732,0.00952,0.11911,0.01255,0.02047,0.0046,0.06646,0.04069,0.30461,0.04069
588,0.00517,0.00852,0.01946,0.22128,0.0673,0.00157,0.00077,0.05738,0.00954,0.11902,0.01257,0.02046,0.0046,0.06646,0.04055,0.30466,0.04069
589,0.00517,0.00853,0.01948,0.22142,0.06697,0.00157,0.00077,0.05739,0.00955,0.11896,0.01258,0.02049,0.00461,0.06648,0.04056,0.30478,0.04072
590,0.00509,0.00846,0.01971,0.22411,0.06591,0.00164,0.00078,0.05431,0.0096,0.11845,0.01276,0.02043,0.00468,0.06696,0.04006,0.30655,0.0405
591,0.00509,0.00842,0.01969,0.22423,0.06573,0.00165,0.00079,0.05421,0.00962,0.1184,0.01274,0.02042,0.0047,0.06708,0.0401,0.30666,0.04047
592,0.00509,0.00841,0.0196,0.22441,0.0658,0.00168,0.00079,0.05403,0.00963,0.11832,0.01271,0.02043,0.00468,0.06714,0.03992,0.30688,0.04049
593,0.00509,0.00845,0.01956,0.22462,0.06558,0.00167,0.00078,0.054,0.00963,0.11818,0.01271,0.02042,0.00467,0.06721,0.03992,0.30701,0.04049
594,0.00508,0.00845,0.01954,0.22482,0.06556,0.00167,0.00078,0.05389,0.00965,0.1181,0.01268,0.02045,0.00461,0.06724,0.0399,0.30705,0.04052
595,0.00503,0.00842,0.01969,0.22695,0.06381,0.00166,0.00075,0.05206,0.00972,0.11802,0.01268,0.02056,0.00456,0.06738,0.0396,0.30861,0.04051
596,0.00506,0.00842,0.01971,0.22706,0.06342,0.00165,0.00077,0.05193,0.00971,0.11815,0.01268,0.02058,0.00455,0.06742,0.03957,0.30882,0.04051
597,0.00508,0.00833,0.01974,0.22737,0.0631,0.00163,0.00077,0.05185,0.00972,0.11814,0.01252,0.02058,0.0046,0.06749,0.03959,0.30894,0.04054
598,0.00512,0.00834,0.01978,0.22744,0.06279,0.00163,0.00077,0.05169,0.0097,0.11816,0.01258,0.0206,0.00457,0.06749,0.03965,0.30911,0.04056
599,0.00512,0.00833,0.01977,0.2274,0.06277,0.00166,0.00079,0.05169,0.00971,0.11813,0.01256,0.02061,0.00457,0.0675,0.03963,0.30919,0.04057
600,0.00438,0.00795,0.01979,0.22032,0.09226,0.00159,0.00073,0.05093,0.00906,0.11779,0.01206,0.0204,0.00571,0.06524,0.03842,0.29465,0.03873
601,0.00438,0.00798,0.01979,0.22074,0.09158,0.00158,0.00073,0.05081,0.00903,0.1178,0.01205,0.02042,0.00564,0.06536,0.0386,0.29479,0.0387
602,0.00438,0.00804,0.01985,0.22119,0.09026,0.00155,0.00073,0.05085,0.00908,0.11775,0.01217,0.02051,0.00555,0.06548,0.03884,0.29499,0.03877
603,0.00438,0.00801,0.01993,0.22162,0.08932,0.00156,0.00074,0.05088,0.00909,0.11776,0.01215,0.02048,0.00551,0.06564,0.03899,0.29514,0.03881
604,0.00438,0.00803,0.01999,0.22179,0.08887,0.0016,0.00074,0.05089,0.0091,0.11777,0.01217,0.02047,0.00554,0.06565,0.03902,0.29518,0.03881
605,0.00434,0.00824,0.02032,0.2244,0.08377,0.00162,0.00075,0.0497,0.00911,0.11748,0.01233,0.02057,0.00537,0.06623,0.03996,0.29695,0.03887
606,0.00434,0.00821,0.02034,0.22466,0.08333,0.00162,0.00075,0.04977,0.00908,0.11751,0.01228,0.02055,0.00536,0.0663,0.03999,0.29703,0.03889
607,0.00435,0.00826,0.02041,0.22488,0.08283,0.00163,0.00075,0.04988,0.00906,0.11751,0.01225,0.02059,0.00534,0.06634,0.0398,0.29727,0.03886
608,0.00439,0.00825,0.02033,0.22507,0.08261,0.00163,0.00075,0.04988,0.00907,0.11746,0.01227,0.0206,0.00535,0.06643,0.03962,0.29744,0.03885
609,0.00438,0.00826,0.02036,0.22515,0.08238,0.00163,0.00075,0.0498,0.00909,0.11754,0.01227,0.02064,0.00532,0.06644,0.03962,0.29754,0.03883
610,0.00436,0.0084,0.02091,0.22672,0.0757,0.00168,0.00072,0.04786,0.00924,0.1183,0.01274,0.02107,0.00531,0.06678,0.04074,0.30099,0.03847
611,0.00436,0.00836,0.0208,0.22693,0.07571,0.00169,0.00072,0.04786,0.00926,0.11822,0.01266,0.02106,0.00529,0.06687,0.04063,0.30117,0.03841
612,0.00437,0.00838,0.02076,0.22741,0.07517,0.0017,0.00072,0.04793,0.00927,0.11813,0.01258,0.02107,0.00535,0.06688,0.04062,0.30129,0.03835
613,0.00438,0.00835,0.02071,0.22755,0.07509,0.00169,0.00072,0.04796,0.00928,0.11815,0.01251,0.0211,0.00535,0.06696,0.04057,0.30132,0.03832
614,0.00437,0.00836,0.02077,0.22757,0.07499,0.00167,0.00072,0.04797,0.00929,0.11815,0.01248,0.0211,0.00529,0.06705,0.04051,0.30143,0.03827
615,0.00426,0.0085,0.02115,0.22766,0.07459,0.00163,0.00066,0.04416,0.00947,0.11726,0.0126,0.02127,0.00512,0.0671,0.0402,0.30702,0.03733
616,0.00426,0.00849,0.02108,0.22781,0.07474,0.00162,0.00066,0.04417,0.00943,0.11729,0.01255,0.02123,0.00509,0.06701,0.04009,0.30714,0.03732
617,0.00427,0.00846,0.02115,0.22819,0.07447,0.00161,0.00066,0.04407,0.00945,0.11724,0.01246,0.0213,0.00497,0.06715,0.04003,0.30719,0.03733
618,0.00428,0.00844,0.02118,0.22839,0.07404,0.00162,0.00065,0.04409,0.00943,0.11721,0.01255,0.02135,0.00497,0.06721,0.04009,0.3072,0.03728
619,0.00428,0.00843,0.02107,0.22858,0.07402,0.00159,0.00066,0.04399,0.00943,0.11731,0.01254,0.02136,0.00491,0.06723,0.04005,0.30727,0.03726
620,0.0043,0.00851,0.02133,0.23175,0.07143,0.00154,0.00068,0.04201,0.00942,0.11707,0.01258,0.02162,0.00502,0.06747,0.04018,0.30857,0.03652
621,0.0043,0.00853,0.02125,0.23191,0.07142,0.00154,0.00066,0.04189,0.00941,0.11707,0.01254,0.02171,0.00502,0.06753,0.04011,0.30858,0.03654
622,0.0043,0.00853,0.02121,0.23214,0.07105,0.00152,0.00064,0.04185,0.00939,0.11703,0.01256,0.02173,0.00508,0.06761,0.04027,0.3086,0.03648
623,0.0043,0.00852,0.02127,0.23229,0.07091,0.00151,0.00065,0.04175,0.0094,0.11699,0.01255,0.02177,0.00511,0.0676,0.04031,0.3086,0.03647
624,0.0043,0.0085,0.02124,0.23232,0.07098,0.00151,0.00064,0.0418,0.0094,0.11692,0.01252,0.02176,0.0051,0.06772,0.04019,0.30866,0.03644
625,0.00435,0.00854,0.02169,0.23417,0.06902,0.00146,0.00063,0.04119,0.00936,0.11698,0.0127,0.02191,0.005,0.06788,0.03975,0.3093,0.03606
626,0.00434,0.0086,0.02171,0.23442,0.0688,0.00146,0.00063,0.04128,0.00935,0.11674,0.01261,0.02194,0.005,0.06796,0.03969,0.30946,0.03602
627,0.00432,0.00853,0.02168,0.23451,0.06875,0.00145,0.00064,0.04124,0.00935,0.11689,0.01255,0.02192,0.00496,0.06807,0.03948,0.30962,0.03605
628,0.00432,0.00852,0.02167,0.23469,0.06853,0.00146,0.00064,0.04113,0.00936,0.11694,0.0125,0.02198,0.00498,0.06805,0.03952,0.30966,0.03604
629,0.00432,0.00852,0.02175,0.23486,0.06832,0.00147,0.00063,0.04112,0.00935,0.11688,0.01249,0.02197,0.00499,0.06808,0.03949,0.3097,0.03605
630,0.00392,0.00793,0.02202,0.23528,0.09054,0.00143,0.00061,0.0378,0.00897,0.11706,0.01237,0.02234,0.00538,0.06543,0.03808,0.29765,0.03321
631,0.00392,0.00793,0.02192,0.23567,0.08996,0.00142,0.0006,0.03766,0.00899,0.11717,0.01241,0.02239,0.00536,0.06555,0.03812,0.29769,0.03323
632,0.00394,0.00795,0.02193,0.23625,0.08911,0.00145,0.0006,0.03765,0.00899,0.11729,0.01235,0.02238,0.00535,0.06548,0.03819,0.29784,0.03325
633,0.00394,0.00796,0.022,0.23655,0.08858,0.00145,0.0006,0.03763,0.00897,0.11738,0.01235,0.02232,0.00532,0.06553,0.03837,0.29786,0.03318
634,0.00394,0.008,0.02203,0.23672,0.0881,0.00143,0.00059,0.0376,0.00898,0.11735,0.01234,0.02244,0.0053,0.06558,0.03848,0.29798,0.03314
635,0.00393,0.008,0.02279,0.23918,0.08382,0.00143,0.00062,0.03704,0.00909,0.11706,0.01263,0.02268,0.00506,0.06559,0.03909,0.29906,0.03291
636,0.00394,0.00799,0.02275,0.23931,0.08348,0.00146,0.00062,0.037,0.0091,0.11726,0.01261,0.02267,0.00505,0.06564,0.03904,0.29919,0.0329
637,0.00394,0.00795,0.02286,0.23969,0.08297,0.00145,0.00062,0.03705,0.0091,0.11707,0.01262,0.02273,0.00502,0.06574,0.03905,0.2993,0.03285
638,0.00394,0.00795,0.02292,0.24002,0.08261,0.00147,0.00062,0.03721,0.0091,0.11693,0.01253,0.02275,0.00501,0.06573,0.03906,0.29929,0.03287
639,0.00393,0.00796,0.02297,0.24011,0.0824,0.00146,0.00062,0.03728,0.0091,0.11693,0.0125,0.02276,0.00502,0.06564,0.03914,0.29933,0.03287
640,0.00394,0.00802,0.02363,0.24229,0.07868,0.0015,0.00065,0.03611,0.00897,0.11691,0.01277,0.02287,0.00517,0.06577,0.03919,0.30107,0.03244
641,0.00395,0.00802,0.02362,0.2426,0.07861,0.00148,0.00063,0.03597,0.00897,0.11694,0.01273,0.02291,0.00515,0.06583,0.03907,0.30111,0.0324
642,0.00395,0.00804,0.02372,0.24279,0.07853,0.00149,0.00063,0.03587,0.00898,0.11699,0.01266,0.02297,0.00511,0.06571,0.03895,0.30126,0.03236
643,0.00397,0.00807,0.02366,0.24292,0.07841,0.00146,0.00064,0.03582,0.00896,0.11708,0.01265,0.02298,0.00511,0.06572,0.03889,0.30131,0.03232
644,0.00396,0.00803,0.02363,0.24304,0.07823,0.00145,0.00063,0.03575,0.00894,0.11739,0.01265,0.02296,0.00509,0.06575,0.03883,0.30138,0.03229
645,0.00377,0.00812,0.02445,0.24269,0.07829,0.00146,0.00065,0.03308,0.00886,0.11772,0.01328,0.02284,0.00511,0.06588,0.03872,0.30441,0.03068
646,0.00376,0.00812,0.02441,0.24295,0.07804,0.00145,0.00065,0.03303,0.00885,0.11765,0.01328,0.0229,0.00513,0.06587,0.03872,0.3045,0.03069
647,0.00376,0.00814,0.02427,0.24343,0.07802,0.00145,0.00065,0.03295,0.00886,0.11746,0.01319,0.02293,0.00507,0.06583,0.03887,0.30456,0.03056
648,0.00375,0.00812,0.02429,0.24375,0.07772,0.00144,0.00065,0.03288,0.00886,0.11749,0.01319,0.02295,0.00506,0.06576,0.03893,0.30465,0.03052
649,0.00374,0.00815,0.0243,0.24385,0.07734,0.00144,0.00065,0.03295,0.00886,0.1175,0.01324,0.023,0.0051,0.06581,0.03894,0.30465,0.03049
650,0.00373,0.00819,0.02491,0.24646,0.07476,0.00152,0.00065,0.03151,0.00895,0.11777,0.01331,0.02302,0.00492,0.06604,0.03843,0.30588,0.02995
651,0.00373,0.00823,0.02494,0.24674,0.07482,0.00152,0.00065,0.03144,0.00894,0.11768,0.01318,0.02301,0.0049,0.066,0.03828,0.30601,0.02992
652,0.00373,0.00828,0.02497,0.24698,0.07445,0.00151,0.00066,0.03118,0.00897,0.11784,0.01312,0.02306,0.00493,0.0661,0.03821,0.30612,0.02988
653,0.00373,0.00829,0.02501,0.24714,0.07437,0.00151,0.00067,0.03118,0.00898,0.11776,0.01315,0.02308,0.0049,0.06615,0.03806,0.30619,0.02982
654,0.00373,0.00828,0.02501,0.24729,0.07396,0.00151,0.00068,0.03109,0.009,0.11783,0.01319,0.02309,0.00495,0.06616,0.03815,0.30629,0.02979
655,0.00376,0.0083,0.02524,0.24863,0.07232,0.00152,0.0007,0.03059,0.00905,0.11782,0.01325,0.02325,0.00508,0.06618,0.03758,0.30712,0.02961
656,0.00376,0.00827,0.02521,0.24876,0.07237,0.00153,0.00071,0.03061,0.00908,0.11782,0.01314,0.02324,0.00506,0.06621,0.0375,0.30715,0.02958
657,0.00375,0.0082,0.02524,0.24895,0.07231,0.00152,0.0007,0.03057,0.00909,0.1178,0.01308,0.02322,0.00505,0.06623,0.0374,0.30729,0.02959
658,0.00375,0.0082,0.02528,0.24903,0.07228,0.00152,0.00069,0.03051,0.00911,0.11777,0.01311,0.02312,0.00506,0.06624,0.03739,0.30737,0.02958
659,0.00375,0.00822,0.02525,0.24927,0.07207,0.00151,0.00069,0.03045,0.00906,0.11778,0.01312,0.02314,0.00504,0.06628,0.03724,0.30756,0.02958
660,0.00357,0.00778,0.02675,0.24067,0.11019,0.00147,0.0006,0.0354,0.00827,0.11869,0.01287,0.02304,0.00647,0.0639,0.0357,0.27893,0.02571
661,0.00357,0.00777,0.02669,0.24127,0.10971,0.00149,0.00061,0.03528,0.00831,0.11858,0.01281,0.02313,0.00644,0.06402,0.03572,0.2789,0.02571
662,0.00358,0.00777,0.02678,0.24166,0.10854,0.0015,0.0006,0.03541,0.00836,0.11871,0.01293,0.02318,0.00627,0.06401,0.03582,0.27912,0.02576
663,0.00354,0.00778,0.02683,0.24204,0.10803,0.00149,0.00064,0.03533,0.00834,0.1188,0.01295,0.0232,0.00618,0.06409,0.03589,0.27911,0.02575
664,0.00354,0.00775,0.02687,0.24232,0.10753,0.00149,0.00066,0.03542,0.00835,0.11878,0.01289,0.02323,0.00621,0.06412,0.0359,0.27922,0.02572
665,0.00356,0.00808,0.02763,0.24505,0.10191,0.00143,0.00067,0.03525,0.00835,0.11901,0.01326,0.02345,0.0061,0.06422,0.03644,0.28031,0.02528
666,0.00356,0.00809,0.02754,0.24526,0.10167,0.00143,0.00064,0.03529,0.00837,0.1191,0.01322,0.02347,0.00606,0.06426,0.03647,0.28034,0.02523
667,0.00355,0.00811,0.02739,0.24565,0.10098,0.00142,0.00065,0.03544,0.00838,0.11934,0.01314,0.02348,0.00605,0.06425,0.0366,0.28037,0.02519
668,0.00353,0.00811,0.02738,0.24601,0.10056,0.0014,0.00064,0.03547,0.0084,0.11944,0.0131,0.02346,0.00603,0.06423,0.03665,0.28042,0.02516
669,0.00354,0.00813,0.02738,0.24627,0.10029,0.00139,0.00065,0.03548,0.00836,0.11952,0.0131,0.0235,0.00602,0.06413,0.03665,0.28046,0.02511
670,0.00361,0.00824,0.02817,0.24893,0.09347,0.00143,0.00064,0.03452,0.00852,0.11992,0.01359,0.0237,0.00596,0.06458,0.03752,0.28259,0.02458
671,0.00362,0.00825,0.02819,0.24922,0.09311,0.00139,0.00064,0.03447,0.00853,0.11993,0.01355,0.02376,0.00598,0.06452,0.03759,0.28263,0.02462
672,0.00359,0.00821,0.02824,0.2497,0.09218,0.00139,0.00064,0.03455,0.00856,0.12005,0.01351,0.0238,0.00594,0.06462,0.03754,0.28281,0.02465
673,0.00359,0.00823,0.02816,0.24993,0.09203,0.00142,0.00064,0.03464,0.00855,0.12013,0.01345,0.0238,0.00592,0.06464,0.03739,0.28282,0.02465
674,0.0036,0.00825,0.02827,0.25003,0.09164,0.00142,0.00064,0.03467,0.00858,0.1202,0.01346,0.02383,0.00592,0.06463,0.03734,0.28287,0.02466
675,0.00355,0.00806,0.02889,0.2498,0.09017,0.00137,0.00064,0.03264,0.00851,0.12056,0.01378,0.0238,0.00587,0.06463,0.03745,0.28703,0.02325
676,0.00355,0.00801,0.02874,0.24995,0.09022,0.00137,0.00064,0.03273,0.00852,0.12049,0.01368,0.02386,0.00586,0.06465,0.03744,0.28708,0.0232
677,0.00354,0.00801,0.0288,0.25019,0.08982,0.00136,0.00064,0.03268,0.00851,0.1206,0.01354,0.02386,0.00587,0.06471,0.03756,0.28705,0.02324
678,0.00356,0.00802,0.02868,0.25051,0.08948,0.00136,0.00064,0.03281,0.00851,0.12073,0.01345,0.02386,0.00585,0.06479,0.03753,0.28703,0.02318
679,0.00356,0.008,0.02875,0.25069,0.08901,0.0014,0.00064,0.03281,0.00853,0.12072,0.01345,0.02388,0.00588,0.06485,0.03762,0.28701,0.02319
680,0.00354,0.00802,0.02897,0.25361,0.0848,0.00145,0.00067,0.03201,0.00862,0.12134,0.01392,0.02402,0.00589,0.06514,0.0371,0.28801,0.02291
681,0.00354,0.00805,0.02889,0.25395,0.08463,0.00144,0.00067,0.03205,0.00861,0.12141,0.01373,0.02413,0.00581,0.06509,0.03704,0.28805,0.0229
682,0.00355,0.00805,0.02889,0.25443,0.08405,0.00144,0.00069,0.03207,0.00866,0.1214,0.01367,0.02414,0.00583,0.06512,0.03693,0.28818,0.0229
683,0.00354,0.00808,0.02892,0.25475,0.0839,0.00142,0.00067,0.03198,0.00867,0.12158,0.01371,0.02417,0.00582,0.06501,0.03672,0.2882,0.02288
684,0.00354,0.00807,0.02887,0.25494,0.08378,0.00142,0.00064,0.03189,0.00864,0.12155,0.01369,0.02418,0.00587,0.06502,0.03673,0.28827,0.02289
685,0.00355,0.00799,0.02892,0.25729,0.081,0.00144,0.00062,0.03199,0.00872,0.12144,0.01389,0.02422,0.00577,0.06518,0.03643,0.28873,0.02281
686,0.00355,0.00798,0.02892,0.2576,0.08051,0.00148,0.00062,0.03203,0.00876,0.12149,0.0137,0.02425,0.00583,0.06527,0.0364,0.28878,0.02283
